run_id,run_order,true_regime,d_decision_0,d_decision_1,d_decision_2,c_ambient_temp,c_context_cat_0,c_context_cat_1,f_strong_linear_0,f_strong_linear_1,f_strong_linear_2,f_moderate_linear_0,f_moderate_linear_1,f_nonlinear_0,f_nonlinear_1,f_proxy_0,f_proxy_1,f_proxy_2,f_noise_0,f_noise_1,f_noise_2,f_noise_3,f_noise_4,f_noise_5,f_noise_6,t_yield,t_quality
r0135,135,2,-0.954392257940605,-0.16747514859361545,-0.5964357785618892,19.201758462889917,B,A,0.6665726686095336,,-1.4176841701595697,-0.34752341219351923,,-0.38380092570774543,0.07041912732728889,0.10758976362779304,0.30519820597975217,0.9068590807821282,-0.3071270730857854,,-1.3760433315731482,,,-0.33742975410617465,-0.040342386534012425,-0.7195396686911228,-0.4808190353024893
r0136,136,2,0.9171184264828907,-0.901491760144812,-0.7501526413887138,16.73541927667644,A,B,-0.9820194198303006,,-1.18707042637437,-1.180000778467259,,0.2882190630903242,,-1.214534827568956,,-0.3094339091447672,-0.6014608115590059,-1.008308886274262,-0.6343309935255456,-1.2690896148598123,0.23511994315166507,0.10744870269731638,-2.1951837465222086,-11.35491510842833,-5.516990297718275
r0137,137,2,-0.035393126114199536,-0.2527717230808568,0.009061980385973056,22.742139604148996,C,B,-1.4422991355594112,1.4423047911862443,,0.8045703015848366,-0.7246110515177244,-0.25237412498448336,-0.7776059277482671,1.0265286903748128,0.8036963101229098,0.21041362978795453,1.7067676404189733,-0.7000840296458889,-0.3644284180642414,-0.027433354183723595,1.2154824164976936,,-2.0224470560434793,-0.4580780548888679,1.6171773674469458
r0138,138,2,0.5654704545005724,0.04750589743527445,0.490376256657689,20.939867937430524,C,B,,,-0.2546081697660301,-0.6751139521434614,-0.8537592225874118,-0.04257862104444418,-0.6300825102556694,0.6337175269390238,0.9393647112288939,0.44617926104636113,0.21620467632268803,-0.3473828335985318,-0.4205083434368909,0.3044355228138156,1.6159824241620477,0.33051952858759515,0.12940953689586895,-0.8705204132636077,-0.17754843411772026
r0139,139,2,-0.8345400001551229,-0.7966561941925681,0.2600236891527974,12.759363702924762,C,C,0.08398100331445427,-1.6550953431851838,-1.5073256477730475,0.40395402073561154,0.4597059550149875,0.07859870611503737,,-2.8032536065128713,-2.3836636086811196,-2.773059591932652,0.804880565862379,-1.4288154342262782,-0.5337959396592085,-0.7362731165383355,0.7795294207714503,1.6119104774674902,-0.35806266957117455,-11.074464000990973,-8.29317632995151
r0140,140,2,-0.026683338323679306,0.6669171075771194,0.70226219952387,19.660098720077976,C,B,,-1.0450437095863023,-0.9851580323108263,,0.9885532424653152,-0.6780715284934992,,1.0975989939512427,0.930380861912286,1.949877106832771,0.12374001441139017,-0.4225609827987464,0.007207060376370152,,0.28729076103636375,-0.49046216069371046,-1.105835182152118,1.7564799313883843,0.5049652097376538
r0141,141,2,-0.01858601129095816,-0.8960762670697915,-0.6895740151178182,21.310179060371905,B,C,,-1.021045160678322,,1.83622583973002,0.040256502000462865,0.5321293738814383,-0.14428437852025486,-3.099493890085785,-3.043463102553001,-2.6036028042385793,-0.5865156509199643,0.11879653990290184,-0.5352555666305784,-1.599949334084345,0.748813885982477,,0.06553258083005072,-4.252839595682206,-6.895418449522908
r0142,142,2,0.8756529099499657,0.8496837380361242,0.4692421838703231,15.501526067561231,A,B,,0.05217331865753347,2.457424092075892,-0.20294194367537022,-1.2863933350836971,2.9142446484154196,-1.216718418386407,-0.3266838208843253,-0.6126657165705273,-0.2802298769566112,,-0.39954894158842846,-1.4624573848541527,1.4099062172750279,-0.6667508502068556,-2.7494353860385554,0.11513136750780958,-3.639841897639624,-0.8976749704423219
r0143,143,2,0.14345610475215076,-0.801773716840249,-0.6139170182621918,20.949216964187215,B,A,,-0.2738505055462372,1.8017419477471466,,-1.360258366289327,-1.7769866393260751,0.8421269591376328,1.0156468986491904,0.9959259636980027,0.9090116475929678,1.4359940177677142,-0.27137649293172456,0.7798696125227764,-0.6816145525304338,-0.15323096025821417,,0.9444158685402726,-3.5304377534018463,0.15001328264607527
r0144,144,2,-0.053021197886092386,0.6871499031955055,-0.4584824973643995,12.725887573711054,B,A,-0.5848741349330007,-0.33683196764059287,,,-1.4271364021862412,0.3240125241899799,-0.9177535374175142,,,,,-0.019901670906585355,0.7528721671488805,2.031400164778503,,,0.13660228301270078,-4.206125238162347,-1.5097524675004619
r0145,145,2,-0.46604867381621284,0.8053062878552342,0.4198093945626078,26.680930500060853,C,A,-0.04658727033933937,0.6197019654824789,-0.3635832903067989,,-1.767622112939381,-0.7601900886189056,2.809568970096392,,-1.9118545834388634,-1.2295136174545702,-1.711473159730459,-0.655743462432314,0.843174310022669,-0.03247432391745505,-1.2487426107077115,-0.8184976024103849,1.2283943683343845,1.2966883519971715,-0.25613310901991193
r0146,146,2,-0.33686200531489563,0.9591413611731854,0.9604095697973636,26.239749925297158,A,B,0.2788642846472388,,-1.1492039971882941,-0.7605088480713647,0.10948535944708751,0.57740257751925,-0.45138445096439517,,-1.0659332279079694,-1.4239354409869787,-0.2152444565761547,0.6910625658668772,,1.0280535653991831,0.33354901163620493,1.081450469628532,0.007994029548813363,9.446600134017615,3.721969556922044
r0147,147,2,0.041344804943075575,0.6040517605471871,0.22308721195413916,18.737413328485175,B,A,-1.0078929496235447,0.31604787064428624,-1.9081304132252668,-0.5607541640877456,1.1250439217080253,0.04655747332786092,0.07201764191705222,0.6048314966400612,0.796399048456246,0.9553748410265289,1.782293792704712,1.4359781248017758,0.29891815258415083,,0.1855133065847436,-0.32624368162382816,-0.11533499480733611,5.288158935237454,5.063808995584885
r0148,148,2,-0.12217707938990663,0.5589550815426578,-0.8909993700174088,21.817271689195366,B,C,0.7242826774562282,0.40982845732869266,-0.11688018640852403,-0.022247794849210738,-0.013415786924808768,0.7618547740424635,-1.2953411844660352,-2.5148292492587765,-1.8957064863243507,-1.9559379152492151,-0.21379686184995605,-0.46438039219544847,0.6759788558069234,-0.03074383226052982,0.6876524845090128,-0.17747748709358746,1.0643121862471823,0.7096390147916796,0.30353249889276923
r0149,149,2,-0.9567758402393391,0.28496655199109533,0.23261793985506563,7.950390171000626,A,B,0.06300236833469973,0.6161346680022383,-0.9978519832440257,-1.5628843453398495,-2.2604147573378524,1.1755065765087795,1.7060917581276394,1.0505225306420967,,,-1.8004786917341806,0.4851982314777071,-1.031202068439585,-0.5840293332220078,0.5461118308924472,-0.37719287478907115,-0.9784408800414345,5.732303264255497,5.817598743471062
